Name,Mileage,Rating,Review Count,Price
2022 Mercedes-Benz AMG GLA 45 Base,"5,448 mi.",2.5,452 ,"$46,098"
2022 Mercedes-Benz S-Class S 500,"25,118 mi.",4.3,133 ,"$83,890"
2023 Mercedes-Benz EQE 350+ Base,"1,502 mi.",4.9,848 ,"$68,853"
2023 Mercedes-Benz EQS 450+ Base,"22,116 mi.",4.9,"2,166 ","$81,004"
2023 Mercedes-Benz EQE 500 Base 4MATIC,"3,211 mi.",4.3,"1,491 ","$75,007"
2022 Mercedes-Benz CLA 250 Base,"22,443 mi.",4.4,"1,231 ","$34,354"
2023 Mercedes-Benz EQS 450+ Base,"8,408 mi.",4.6,483 ,"$79,991"
2023 Mercedes-Benz GLC 300 Base 4MATIC,"6,251 mi.",4.5,344 ,"$51,991"
2023 Mercedes-Benz Maybach S 680 4MATIC,302 mi.,4.5,"1,334 ","$198,888"
2020 Mercedes-Benz GLS 450 Base 4MATIC,"24,609 mi.",4.6,87 ,"$55,888"
2020 Mercedes-Benz GLE 350 Base 4MATIC,"43,683 mi.",3.8,146 ,"$37,295"
2023 Mercedes-Benz GLB 250 Base,"8,720 mi.",4.8,"2,059 ","$43,883"
2021 Mercedes-Benz E-Class E 350 4MATIC,"42,949 mi.",4.6,"1,018 ","$42,588"
2022 Mercedes-Benz CLS 450 Base 4MATIC,"20,214 mi.",4.5,97 ,"$64,991"
2020 Mercedes-Benz CLA 250 Base 4MATIC,"26,909 mi.",4.2,568 ,"$33,989"
2023 Mercedes-Benz GLC 300 4MATIC Coupe,"9,553 mi.",4.5,"2,465 ","$48,988"
2023 Mercedes-Benz EQB 250 Base,"1,460 mi.",4.9,"4,322 ","$45,000"
2021 Mercedes-Benz GLC 300 4MATIC Coupe,"36,005 mi.",4.6,"5,510 ","$43,573"
2023 Mercedes-Benz C-Class C 300,"11,213 mi.",4.4,"1,038 ","$56,894"
2023 Mercedes-Benz GLE 350 Base 4MATIC,"5,466 mi.",4.5,"2,465 ","$65,030"
2023 Mercedes-Benz C-Class C 300 4MATIC,"4,669 mi.",4.8,"1,354 ","$49,983"
2021 Mercedes-Benz AMG A 35 Base,"30,789 mi.",3.6,"1,405 ","$38,991"
2024 Mercedes-Benz C-Class C 300,"4,211 mi.",4.0,"3,563 ","$49,145"
2023 Mercedes-Benz GLB 250 Base,"9,080 mi.",4.8,"2,468 ","$46,235"
2023 Mercedes-Benz E-Class E 350,"7,339 mi.",5.0,"1,502 ","$59,990"
2020 Mercedes-Benz C-Class C 300,"35,442 mi.",4.8,"1,354 ","$31,994"
2020 Mercedes-Benz C-Class 4MATIC,"12,434 mi.",4.6,"3,258 ","$32,309"
2020 Mercedes-Benz GLC 300 Base,"45,330 mi.",4.6,"1,847 ","$32,000"
2018 Mercedes-Benz AMG GT Base,"37,143 mi.",2.1,238 ,"$79,990"
2020 Mercedes-Benz AMG C 43 Base 4MATIC,"32,428 mi.",4.8,"1,905 ","$42,496"
2022 Mercedes-Benz GLE 450 4MATIC,"33,183 mi.",,12 ,"$56,775"
2023 Mercedes-Benz C-Class C 300 4MATIC,"4,753 mi.",4.4,295 ,"$45,996"
2023 Mercedes-Benz C-Class C 300 4MATIC,"5,136 mi.",4.8,"1,291 ","$43,600"
2023 Mercedes-Benz EQB 300 Base 4MATIC,"1,077 mi.",4.3,419 ,"$45,997"
2021 Mercedes-Benz GLA 250 Base 4MATIC,"39,253 mi.",4.8,752 ,"$30,988"
2021 Mercedes-Benz GLE 350 Base 4MATIC,"57,746 mi.",4.9,"1,411 ","$45,992"
2023 Mercedes-Benz AMG GT 63 S 4-Door,"2,204 mi.",4.7,"2,931 ","$187,987"
2021 Mercedes-Benz AMG G 63 Base,"17,593 mi.",4.9,"4,322 ","$176,988"
2021 Mercedes-Benz GLA 250 Base,"25,430 mi.",4.8,"5,398 ","$29,893"
2020 Mercedes-Benz E-Class E 350,"39,903 mi.",4.8,"2,059 ","$34,683"
2024 Mercedes-Benz C-Class C 300 4MATIC,"5,146 mi.",4.9,"4,585 ","$50,000"
2021 Mercedes-Benz E-Class E 350 4MATIC,"64,725 mi.",4.5,"1,926 ","$31,890"
2021 Mercedes-Benz GLE 350 Base 4MATIC,"45,647 mi.",4.8,527 ,"$44,800"
2021 Mercedes-Benz CLA 250 Base,"32,975 mi.",4.8,"1,729 ","$29,888"
2021 Mercedes-Benz C-Class C 300,"27,256 mi.",4.6,827 ,"$36,789"
2023 Mercedes-Benz GLB 250 Base,"15,203 mi.",4.8,"2,002 ","$34,995"
2021 Mercedes-Benz GLE 350 Base 4MATIC,"50,170 mi.",,236 ,"$43,990"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"4,111 mi.",4.4,"2,963 ","$42,763"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"9,196 mi.",4.5,991 ,"$42,775"
2023 Mercedes-Benz S-Class S 580 4MATIC,"12,721 mi.",4.7,"1,594 ","$114,895"
2021 Mercedes-Benz GLA 250 Base,"64,114 mi.",4.8,"1,735 ","$25,983"
2021 Mercedes-Benz AMG G 63 Base,"19,980 mi.",4.9,"2,501 ","$182,975"
2022 Mercedes-Benz AMG GLC 43 Base 4MATIC,"16,418 mi.",4.7,449 ,"$50,000"
2021 Mercedes-Benz GLC 300 4MATIC Coupe,"22,481 mi.",4.4,654 ,"$44,157"
2022 Mercedes-Benz GLC 300 Base,"24,790 mi.",4.8,"2,195 ","$37,700"
2022 Mercedes-Benz C-Class C 300 4MATIC,"11,082 mi.",4.8,"1,354 ","$42,793"
2020 Mercedes-Benz A-Class A 220 4MATIC,"38,959 mi.",3.7,113 ,"$26,880"
2020 Mercedes-Benz GLE 350 Base,"41,533 mi.",4.7,"2,931 ","$39,562"
2022 Mercedes-Benz GLC 300 Base 4MATIC,"30,001 mi.",4.7,197 ,"$37,259"
2020 Mercedes-Benz GLE 350 Base,"49,095 mi.",,236 ,"$36,990"
2022 Mercedes-Benz AMG GLC 43 Base 4MATIC,"22,930 mi.",4.4,"2,339 ","$47,998"
2020 Mercedes-Benz E-Class E 450 4MATIC,"54,832 mi.",4.9,"1,405 ","$35,250"
2021 Mercedes-Benz C-Class C 300,"6,894 mi.",4.3,419 ,"$34,597"
2022 Mercedes-Benz GLE 350 Base 4MATIC,"39,450 mi.",,599 ,"$48,888"
2022 Mercedes-Benz GLC 300 Base,"10,702 mi.",4.3,"1,491 ","$40,039"
2023 Mercedes-Benz GLA 250 Base,"9,723 mi.",4.4,"1,231 ","$41,777"
2023 Mercedes-Benz GLA 250 ,851 mi.,,23 ,"$38,761"
2021 Mercedes-Benz GLB 250 Base,"38,493 mi.",4.2,568 ,"$30,989"
2023 Mercedes-Benz C-Class C 300 4MATIC,"3,299 mi.",4.8,"1,354 ","$53,983"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"3,984 mi.",4.7,"1,014 ","$47,840"
2020 Mercedes-Benz GLC 300 4MATIC Coupe,"62,102 mi.",4.5,"1,684 ","$39,699"
2024 Mercedes-Benz C-Class C 300 4MATIC,"3,145 mi.",4.7,"2,879 ","$48,250"
2021 Mercedes-Benz CLS 450 Base,"48,823 mi.",4.5,"1,334 ","$45,699"
2024 Mercedes-Benz GLC 300 Base 4MATIC,"2,673 mi.",4.5,"1,684 ","$52,777"
2023 Mercedes-Benz E-Class E 350,"7,332 mi.",4.9,"2,166 ","$55,004"
2022 Mercedes-Benz GLC 300 Base,"28,841 mi.",4.4,"1,038 ","$42,916"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"5,797 mi.",4.5,627 ,"$39,495"
2021 Mercedes-Benz C-Class C 300,"17,216 mi.",,38 ,"$32,900"
2021 Mercedes-Benz AMG G 63 Base,"27,929 mi.",4.8,"2,059 ","$170,882"
2021 Mercedes-Benz GLA 250 Base 4MATIC,"30,169 mi.",4.5,"1,492 ","$30,295"
2022 Mercedes-Benz E-Class E 350,"37,309 mi.",4.6,827 ,"$45,768"
2023 Mercedes-Benz C-Class C 300 4MATIC,"14,621 mi.",4.6,76 ,"$41,990"
2024 Mercedes-Benz C-Class C 300 4MATIC,"4,193 mi.",4.4,295 ,"$55,498"
2023 Mercedes-Benz S-Class S 500 4MATIC,"19,341 mi.",4.8,823 ,"$98,900"
2024 Mercedes-Benz GLE 450 Plug-In Hybrid Base 4MATIC,"2,552 mi.",4.6,348 ,"$70,990"
2023 Mercedes-Benz AMG GLA 45 Base,"7,646 mi.",4.8,"2,195 ","$53,476"
2021 Mercedes-Benz A-Class A 220 4MATIC,"17,101 mi.",4.6,"1,915 ","$30,337"
2020 Mercedes-Benz GLB 250 Base,"26,589 mi.",4.6,"3,258 ","$32,204"
2023 Mercedes-Benz C-Class C 300,"10,773 mi.",4.6,76 ,"$45,990"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"2,014 mi.",,599 ,"$72,488"
2021 Mercedes-Benz GLA 250 Base,"35,735 mi.",4.8,"5,398 ","$29,894"
2023 Mercedes-Benz E-Class E 350,"15,216 mi.",4.6,827 ,"$52,997"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"6,629 mi.",4.7,733 ,"$50,435"
2021 Mercedes-Benz GLS 580 Base 4MATIC,"33,129 mi.",4.7,"2,931 ","$69,963"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"4,764 mi.",4.9,"3,222 ","$41,991"
2021 Mercedes-Benz GLB 250 Base 4MATIC,"61,898 mi.",4.2,"2,867 ","$28,989"
2021 Mercedes-Benz AMG GLS 63 Base 4MATIC,"25,954 mi.",5.0,"1,782 ","$97,999"
2020 Mercedes-Benz GLA 250 Base 4MATIC,"21,374 mi.",4.3,"1,491 ","$29,128"
2020 Mercedes-Benz GLS 450 Base 4MATIC,"40,403 mi.",4.9,"1,405 ","$48,700"
2023 Mercedes-Benz E-Class E 350 4MATIC,"14,955 mi.",4.6,827 ,"$53,637"
2022 Mercedes-Benz AMG GLE 63 S,"12,083 mi.",4.7,"1,424 ","$109,977"
2023 Mercedes-Benz C-Class C 300 4MATIC,"5,019 mi.",4.7,"1,014 ","$43,892"
2019 Mercedes-Benz GLC 300 4MATIC Coupe,"33,169 mi.",4.6,"3,258 ","$36,866"
2023 Mercedes-Benz GLB 250 Base,"20,033 mi.",4.8,"5,398 ","$39,894"
2021 Mercedes-Benz C-Class C 300,"24,028 mi.",4.8,"5,398 ","$31,894"
2023 Mercedes-Benz GLE 350 Base 4MATIC,"13,269 mi.",4.9,"2,501 ","$63,486"
2021 Mercedes-Benz AMG G 63 Base,"14,589 mi.",4.8,"2,002 ","$199,860"
2022 Mercedes-Benz GLE 580 AWD 4MATIC,"11,491 mi.",4.8,823 ,"$77,900"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"9,841 mi.",4.5,"2,465 ","$62,988"
2023 Mercedes-Benz C-Class C 300 4MATIC,"3,298 mi.",4.8,"1,354 ","$49,983"
2023 Mercedes-Benz E-Class E 350 4MATIC,428 mi.,4.9,274 ,"$54,995"
2020 Mercedes-Benz GLE 350 Base 4MATIC,"42,812 mi.",,64 ,"$39,997"
2021 Mercedes-Benz GLE 350 Base,"23,644 mi.",4.8,"2,059 ","$42,880"
2023 Mercedes-Benz GLB 250 Base,"6,663 mi.",4.8,"1,094 ","$40,996"
2020 Mercedes-Benz E-Class E 350 4MATIC,"42,075 mi.",,2 ,"$41,100"
2023 Mercedes-Benz C-Class C 300 4MATIC,"4,162 mi.",4.4,"2,339 ","$44,998"
2018 Mercedes-Benz GLE 350 Base,"98,205 mi.",4.5,"1,926 ","$21,260"
2021 Mercedes-Benz GLC 300 Base 4MATIC,"28,998 mi.",4.6,"5,510 ","$35,500"
2022 Mercedes-Benz GLC 300 Base 4MATIC,"23,235 mi.",,60 ,"$38,494"
2022 Mercedes-Benz GLC 300 ,"24,320 mi.",4.6,66 ,"$36,999"
2022 Mercedes-Benz S-Class S 580 4MATIC,"18,406 mi.",4.8,"2,468 ","$95,984"
2023 Mercedes-Benz GLE 580 AWD 4MATIC,"12,769 mi.",4.8,"1,354 ","$87,993"
2021 Mercedes-Benz GLE 350 Base,"22,243 mi.",4.5,"1,926 ","$47,845"
2021 Mercedes-Benz GLC 300 ,"21,296 mi.",4.2,7 ,"$39,981"
2021 Mercedes-Benz G-Class G 550 4MATIC,"14,975 mi.",4.7,"1,171 ","$159,990"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"7,459 mi.",4.5,"1,926 ","$60,777"
2024 Mercedes-Benz GLE 450 GLE 450,"2,292 mi.",,,"$75,445"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"5,572 mi.",4.5,"1,926 ","$67,960"
2023 Mercedes-Benz AMG GLE 53 Base,"11,932 mi.",4.6,266 ,"$73,980"
2020 Mercedes-Benz C-Class C 300 4MATIC,"51,007 mi.",4.6,827 ,"$35,678"
2021 Mercedes-Benz GLE 450 4MATIC,"60,585 mi.",4.8,752 ,"$44,988"
2020 Mercedes-Benz GLC 300 Base 4MATIC,"32,455 mi.",4.8,"1,094 ","$28,886"
2020 Mercedes-Benz AMG G 63 4MATIC,"29,469 mi.",4.5,"1,334 ","$169,999"
2023 Mercedes-Benz C-Class C 300 4MATIC,"8,330 mi.",3.2,157 ,"$47,261"
2023 Mercedes-Benz AMG GLB 35 Base,"8,440 mi.",4.5,"2,465 ","$44,995"
2021 Mercedes-Benz GLA 250 Base,"25,120 mi.",4.6,"1,018 ","$29,999"
2022 Mercedes-Benz C-Class C 300,"15,630 mi.",,386 ,"$39,948"
2021 Mercedes-Benz GLC 300 Base 4MATIC,"21,283 mi.",4.7,192 ,"$36,221"
2023 Mercedes-Benz EQB 250 Base,"7,211 mi.",4.8,"2,002 ","$43,995"
2021 Mercedes-Benz AMG GLE 63 S-Model 4MATIC,"39,805 mi.",4.7,"1,948 ","$84,950"
2023 Mercedes-Benz C-Class C 300 4MATIC,"5,877 mi.",4.8,"1,018 ","$45,000"
2019 Mercedes-Benz E-Class E 300,"27,657 mi.",4.6,"1,915 ","$29,946"
2023 Mercedes-Benz EQB 300 Base 4MATIC,"2,881 mi.",4.3,"1,491 ","$53,484"
2022 Mercedes-Benz GLS 450 4MATIC,"34,596 mi.",4.8,"4,576 ","$69,888"
2021 Mercedes-Benz GLE 350 Base,"34,629 mi.",4.2,568 ,"$51,989"
2022 Mercedes-Benz AMG CLA 35 Base 4MATIC,"5,993 mi.",,150 ,"$46,307"
2022 Mercedes-Benz GLE 350 Base 4MATIC,"45,959 mi.",4.8,899 ,"$47,983"
2021 Mercedes-Benz C-Class C 300,"12,353 mi.",,418 ,"$35,233"
2023 Mercedes-Benz GLB 250 ,"5,814 mi.",2.9,607 ,"$46,000"
2022 Mercedes-Benz C-Class C 300,"9,583 mi.",4.9,"1,411 ","$42,595"
2018 Mercedes-Benz GLC 300 Base 4MATIC,"52,285 mi.",4.3,159 ,"$24,586"
2023 Mercedes-Benz EQS 580 Base 4MATIC,"6,813 mi.",4.8,295 ,"$84,444"
2020 Mercedes-Benz AMG G 63 Base,"40,404 mi.",4.9,"2,501 ","$165,966"
2021 Mercedes-Benz AMG GLC 43 Base 4MATIC,"10,842 mi.",4.6,"1,276 ","$55,997"
2019 Mercedes-Benz AMG C 63 S,"23,903 mi.",4.2,"2,867 ","$63,899"
2020 Mercedes-Benz GLS 450 Base 4MATIC,"45,050 mi.",4.9,199 ,"$47,800"
2020 Mercedes-Benz GLA 250 Base 4MATIC,"30,532 mi.",4.8,"1,729 ","$26,999"
2019 Mercedes-Benz GLA 250 Base,"24,897 mi.",4.3,"1,491 ","$26,140"
2021 Mercedes-Benz GLA 250 Base,"50,302 mi.",4.7,911 ,"$25,994"
2020 Mercedes-Benz GLC 300 Base 4MATIC,"37,104 mi.",4.9,977 ,"$37,900"
2022 Mercedes-Benz GLE 350 Base,"26,365 mi.",4.9,"1,405 ","$51,200"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"10,632 mi.",,37 ,"$41,000"
2023 Mercedes-Benz C-Class C 300 4MATIC,"3,251 mi.",4.8,"1,354 ","$47,983"
2020 Mercedes-Benz CLA 250 Base,"29,616 mi.",4.5,"1,050 ","$27,998"
2022 Mercedes-Benz GLC 300 Base 4MATIC,"16,535 mi.",,236 ,"$41,990"
2021 Mercedes-Benz AMG GLE 63 S-Model 4MATIC,"14,427 mi.",4.9,"7,140 ","$87,770"
2023 Mercedes-Benz EQB 300 ,461 mi.,4.6,66 ,"$51,499"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"4,698 mi.",3.9,"1,800 ","$40,900"
2023 Mercedes-Benz C-Class C 300 4MATIC,"4,561 mi.",4.8,"1,354 ","$49,983"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"13,704 mi.",4.8,899 ,"$67,984"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"3,000 mi.",4.5,919 ,"$40,501"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"15,535 mi.",4.4,"1,231 ","$64,484"
2024 Mercedes-Benz GLS 450 4MATIC,"3,413 mi.",4.8,"2,002 ","$91,433"
2021 Mercedes-Benz GLA 250 Base 4MATIC,"18,209 mi.",,67 ,"$29,886"
2018 Mercedes-Benz CLA 250 Base 4MATIC,"66,169 mi.",4.3,112 ,"$19,990"
2023 Mercedes-Benz C-Class C 300 4MATIC,"7,368 mi.",4.6,716 ,"$47,131"
2020 Mercedes-Benz A-Class A 220,"33,636 mi.",4.6,"1,847 ","$27,750"
2022 Mercedes-Benz GLC 300 Base,"22,324 mi.",,64 ,"$37,417"
2023 Mercedes-Benz GLE 350 Base 4MATIC,"12,532 mi.",4.7,911 ,"$58,594"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"12,135 mi.",4.5,"2,465 ","$61,988"
2021 Mercedes-Benz GLC 300 Base,"31,961 mi.",4.4,311 ,"$36,851"
2022 Mercedes-Benz AMG GT 53 Base,"8,361 mi.",4.8,"4,576 ","$91,888"
2023 Mercedes-Benz EQB 300 Base 4MATIC,"2,272 mi.",4.7,449 ,"$48,500"
2020 Mercedes-Benz G-Class G 550 4MATIC,"46,226 mi.",4.9,848 ,"$133,448"
2021 Mercedes-Benz E-Class E 450 4MATIC,"24,377 mi.",4.8,752 ,"$48,787"
2021 Mercedes-Benz GLC 300 4MATIC Coupe,"24,774 mi.",4.3,"1,152 ","$42,999"
2020 Mercedes-Benz GLA 250 Base 4MATIC,"36,126 mi.",4.8,"2,059 ","$27,583"
2023 Mercedes-Benz AMG CLA 35 Base 4MATIC,"5,890 mi.",4.6,"1,171 ","$54,840"
2024 Mercedes-Benz GLA 250 Base 4MATIC,"2,077 mi.",,,"$41,998"
2023 Mercedes-Benz AMG GLA 35 ,"5,906 mi.",4.8,301 ,"$45,994"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"7,638 mi.",5.0,"1,502 ","$66,990"
2023 Mercedes-Benz GLS 450 4MATIC,"13,863 mi.",4.5,"1,926 ","$75,450"
2021 Mercedes-Benz GLE 350 Base,"31,953 mi.",4.6,"1,899 ","$47,851"
2023 Mercedes-Benz E-Class E 350 4MATIC,"4,823 mi.",4.5,843 ,"$56,555"
2021 Mercedes-Benz S-Class S 580 4MATIC,"3,165 mi.",4.8,823 ,"$99,900"
2020 Mercedes-Benz GLC 300 Base 4MATIC,"42,280 mi.",4.4,311 ,"$32,221"
2021 Mercedes-Benz G-Class G 550 4MATIC,"49,307 mi.",4.9,848 ,"$132,228"
2023 Mercedes-Benz C-Class C 300 4MATIC,"2,974 mi.",4.8,"1,018 ","$48,000"
2021 Mercedes-Benz C-Class C 300,"15,426 mi.",4.8,"5,398 ","$37,393"
2021 Mercedes-Benz GLS 580 Base 4MATIC,"24,688 mi.",4.9,"1,405 ","$75,008"
2023 Mercedes-Benz GLA 250 Base,"9,146 mi.",,689 ,"$38,991"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"8,189 mi.",4.4,925 ,"$36,991"
2023 Mercedes-Benz GLB 250 Base,"14,688 mi.",,15 ,"$40,122"
2023 Mercedes-Benz E-Class E 450 4MATIC,"15,007 mi.",4.7,"1,371 ","$66,690"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"3,292 mi.",3.9,"1,800 ","$39,900"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"3,452 mi.",4.5,501 ,"$64,991"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"3,987 mi.",4.9,"1,405 ","$64,900"
2018 Mercedes-Benz GLC 300 Base 4MATIC,"49,832 mi.",4.7,192 ,"$27,749"
2023 Mercedes-Benz C-Class C 300 4MATIC,"7,129 mi.",4.6,304 ,"$46,800"
2023 Mercedes-Benz EQB 300 Base 4MATIC,"1,730 mi.",4.7,449 ,"$49,000"
2020 Mercedes-Benz CLA 250 Base,"53,204 mi.",4.2,568 ,"$29,989"
2020 Mercedes-Benz GLS 450 ,"40,517 mi.",4.4,79 ,"$53,988"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"9,768 mi.",,236 ,"$43,545"
2022 Mercedes-Benz E-Class E 350,"26,653 mi.",4.7,"2,931 ","$44,562"
2020 Mercedes-Benz S-Class S 560,"29,938 mi.",4.6,"1,847 ","$64,000"
2023 Mercedes-Benz EQE 350+ Base,"9,138 mi.",4.8,"2,002 ","$63,933"
2024 Mercedes-Benz C-Class C 300,895 mi.,4.8,527 ,"$44,000"
2023 Mercedes-Benz GLB 250 ,"18,820 mi.",,60 ,"$39,894"
2020 Mercedes-Benz GLE 350 Base,"37,445 mi.",4.4,"1,038 ","$47,618"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"9,600 mi.",4.3,"1,491 ","$81,285"
2023 Mercedes-Benz GLS 450 4MATIC,"11,064 mi.",4.7,"1,372 ","$79,900"
2017 Mercedes-Benz GLA 250 Base,"69,244 mi.",4.3,"1,491 ","$15,888"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"14,268 mi.",,15 ,"$41,403"
2022 Mercedes-Benz AMG G 63 4MATIC,"11,473 mi.",4.8,"5,398 ","$212,894"
2021 Mercedes-Benz C-Class C 300,"22,841 mi.",4.5,996 ,"$31,881"
2020 Mercedes-Benz GLE 350 Base 4MATIC,"35,558 mi.",4.3,"1,491 ","$49,885"
2023 Mercedes-Benz GLS 450 4MATIC,"9,309 mi.",4.8,"5,398 ","$81,894"
2021 Mercedes-Benz GLB 250 Base,"22,233 mi.",4.8,"1,001 ","$30,698"
2021 Mercedes-Benz C-Class C 300,"10,818 mi.",4.7,"2,931 ","$31,986"
2021 Mercedes-Benz GLS 450 4MATIC,"24,901 mi.",4.8,"1,729 ","$56,999"
2023 Mercedes-Benz EQE 500 Base 4MATIC,"3,726 mi.",4.3,"1,491 ","$73,362"
2023 Mercedes-Benz C-Class C 300 4MATIC,"3,606 mi.",4.8,"1,354 ","$47,983"
2023 Mercedes-Benz GLA 250 Base,"6,399 mi.",4.8,"2,059 ","$37,882"
2021 Mercedes-Benz GLB 250 Base 4MATIC,"28,406 mi.",4.5,97 ,"$36,991"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"7,790 mi.",4.7,"1,424 ","$44,977"
2024 Mercedes-Benz AMG GLE 63 S,"2,509 mi.",4.5,"1,926 ","$118,500"
2024 Mercedes-Benz GLE 580 AWD 4MATIC,745 mi.,4.8,295 ,"$92,676"
2020 Mercedes-Benz GLB 250 Base 4MATIC,"40,717 mi.",4.6,"1,276 ","$27,497"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"9,200 mi.",2.9,607 ,"$42,000"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"4,646 mi.",3.9,"1,800 ","$50,490"
2023 Mercedes-Benz G-Class G 550 4MATIC,"4,701 mi.",4.8,558 ,"$170,388"
2023 Mercedes-Benz S-Class Base,"5,488 mi.",4.8,823 ,"$129,900"
2023 Mercedes-Benz GLC 300 4MATIC Coupe,"16,424 mi.",4.8,823 ,"$53,900"
2023 Mercedes-Benz GLC 300 Base 4MATIC,"9,767 mi.",4.5,991 ,"$47,675"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"7,281 mi.",4.4,925 ,"$37,894"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"7,601 mi.",4.4,925 ,"$37,661"
2022 Mercedes-Benz GLA 250 Base,"33,875 mi.",4.4,"1,038 ","$34,984"
2022 Mercedes-Benz AMG G 63 4MATIC,"21,160 mi.",3.1,94 ,"$192,997"
2021 Mercedes-Benz AMG GLC 43 4MATIC Coupe,"73,117 mi.",4.5,"1,334 ","$43,777"
2021 Mercedes-Benz E-Class E 350 4MATIC,"28,146 mi.",3.9,"1,800 ","$42,900"
2023 Mercedes-Benz GLA 250 Base 4MATIC,"11,886 mi.",,236 ,"$41,990"
2021 Mercedes-Benz E-Class E 350 4MATIC,"42,091 mi.",4.5,991 ,"$39,877"
2022 Mercedes-Benz GLC 300 Base 4MATIC,"14,059 mi.",,236 ,"$41,939"
2023 Mercedes-Benz GLA 250 Base,"12,625 mi.",4.4,"1,038 ","$39,984"
2020 Mercedes-Benz GLC 300 Base 4MATIC,"42,143 mi.",4.8,"1,018 ","$31,000"
2020 Mercedes-Benz GLE 350 Base 4MATIC,"33,278 mi.",4.9,"2,783 ","$42,974"
2023 Mercedes-Benz GLB 250 ,"6,227 mi.",,,"$43,465"
2023 Mercedes-Benz GLA 250 Base,"7,378 mi.",,67 ,"$38,986"
2021 Mercedes-Benz GLC 300 Base,"37,820 mi.",4.5,"1,684 ","$32,998"
2021 Mercedes-Benz GLE 350 Base 4MATIC,"35,684 mi.",4.7,"2,931 ","$45,991"
2020 Mercedes-Benz E-Class E 350 4MATIC,"33,653 mi.",4.5,991 ,"$38,595"
2021 Mercedes-Benz CLA 250 Base 4MATIC,"30,324 mi.",3.9,"1,800 ","$32,900"
2020 Mercedes-Benz C-Class C 300,"30,278 mi.",4.9,"7,140 ","$29,999"
2021 Mercedes-Benz AMG GLE 53 Base,"38,675 mi.",4.9,"2,501 ","$71,356"
2024 Mercedes-Benz C-Class C 300 4MATIC,"4,826 mi.",4.4,295 ,"$56,633"
2021 Mercedes-Benz GLE 350 Base 4MATIC,"12,880 mi.",4.5,919 ,"$47,307"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"12,401 mi.",4.5,"2,465 ","$61,988"
2021 Mercedes-Benz GLA 250 Base 4MATIC,"27,134 mi.",4.9,"2,516 ","$32,995"
2022 Mercedes-Benz Metris Base,"23,199 mi.",4.3,352 ,"$39,459"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"6,430 mi.",4.4,925 ,"$38,741"
2021 Mercedes-Benz GLC 300 Base,"41,370 mi.",4.6,"1,018 ","$31,997"
2021 Mercedes-Benz CLA 250 Base,"49,855 mi.",4.6,76 ,"$30,990"
2023 Mercedes-Benz AMG GLE 53 AMG GLE 53,"42,748 mi.",4.5,949 ,"$71,995"
2023 Mercedes-Benz GLA 250 Base 4MATIC,"6,452 mi.",4.4,"1,038 ","$41,874"
2019 Mercedes-Benz G-Class G 550 4MATIC,"29,260 mi.",4.7,"1,594 ","$119,255"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"12,689 mi.",4.5,344 ,"$43,781"
2022 Mercedes-Benz AMG E 53 Base 4MATIC,"18,567 mi.",4.3,"1,491 ","$66,164"
2021 Mercedes-Benz GLS 580 Base 4MATIC,"16,289 mi.",4.9,"2,501 ","$77,933"
2021 Mercedes-Benz GLE 450 4MATIC,"32,458 mi.",4.9,"4,585 ","$49,900"
2020 Mercedes-Benz GLC 300 ,"44,156 mi.",,5 ,"$29,862"
2024 Mercedes-Benz GLC 300 Base 4MATIC,"1,156 mi.",,2 ,"$54,800"
2020 Mercedes-Benz C-Class C 300 4MATIC,"17,495 mi.",4.9,"1,517 ","$31,654"
2022 Mercedes-Benz GLE 350 Base 4MATIC,"12,328 mi.",4.3,443 ,"$50,500"
